,OSEBuildingID,PrimaryPropertyType,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),TotalGHGEmissions,SteamUse,Electricity,NaturalGas,PropertyGFABuilding(s)Pct,PropertyGFAParkingPct,LargestPropertyUseTypeGFAPct,SecondLargestPropertyUseTypeGFAPct,ThirdLargestPropertyUseTypeGFAPct,BuildingType_is_campus,BuildingType_is_NonResidential,BuildingType_is_Nonresidential_COS,BuildingType_is_Nonresidential_WA
51,77,Hotel,47.62519,-122.34456,1999,1,4,44891,78051,Hotel,78051.0,Parking,44891.0,NotUsed,0.0,94.0,5387530.0,171.64,False,True,True,63.48603406484359,36.51396593515641,100.0,57.514958168377085,0.0,0.0,1.0,0.0,0.0
52,82,Small- and Mid-Sized Office,47.60823,-122.30956,1962,1,2,0,54984,Office,54984.0,NotUsed,0.0,NotUsed,0.0,71.0,3630147.25,87.98,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
53,84,Senior Care Community,47.55837,-122.37751,1922,1,5,0,217603,Senior Care Community,296313.0,Parking,0.0,NotUsed,0.0,54.0,45547252.0,1727.11,False,True,True,100.0,0.0,136.17137631374567,0.0,0.0,0.0,1.0,0.0,0.0
54,85,Senior Care Community,47.72426,-122.35599,1970,1,2,0,93397,Senior Care Community,93397.0,NotUsed,0.0,NotUsed,0.0,1.0,16959754.0,609.1,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
55,86,Hotel,47.61988,-122.33211,2008,1,6,20732,63371,Hotel,63371.0,Parking,20732.0,NotUsed,0.0,74.0,3787499.0,67.06,False,True,True,75.34927410437201,24.65072589562798,100.0,32.715279859872815,0.0,0.0,1.0,0.0,0.0
56,89,Medical Office,47.61244,-122.3214,1965,1,3,0,179014,Medical Office,179014.0,NotUsed,0.0,NotUsed,0.0,48.0,16527711.0,430.84,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
57,95,Hotel,47.60898,-122.32693,1908,1,7,0,76631,Hotel,76631.0,NotUsed,0.0,NotUsed,0.0,71.0,7250730.5,262.75,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
58,96,Mixed Use Property,47.60845,-122.32637,1983,1,6,9341,90439,Medical Office,40174.0,Parking,20868.0,Office,17020.0,,15684371.0,481.97,True,True,False,90.63840448987773,9.36159551012227,44.42110151593892,23.07411625515541,18.819314676190583,0.0,1.0,0.0,0.0
59,98,Retail Store,47.62237,-122.33805,1929,1,2,0,58320,Retail Store,72072.0,NotUsed,0.0,NotUsed,0.0,96.0,1243027.75,39.06,False,True,True,100.0,0.0,123.58024691358025,0.0,0.0,0.0,1.0,0.0,0.0
60,100,Large Office,47.62424,-122.33646,2010,1,5,0,316306,Office,261826.0,Parking,150726.0,Other,15139.0,96.0,13909270.0,138.85,False,True,True,100.0,0.0,82.7761724406113,47.65195728187262,4.786188058399145,0.0,1.0,0.0,0.0
61,102,Hotel,47.62642,-122.33325,1990,1,7,44766,238097,Hotel,235788.0,Parking,51537.0,NotUsed,0.0,37.0,20194606.0,526.85,False,True,True,84.17396407448129,15.826035925518713,99.03022717631889,21.645379824189302,0.0,0.0,1.0,0.0,0.0
62,103,Other,47.62208,-122.35398,1962,1,1,0,389000,Other,368000.0,NotUsed,0.0,NotUsed,0.0,,23736924.0,607.41,True,True,True,100.0,0.0,94.60154241645245,0.0,0.0,0.0,0.0,1.0,0.0
63,104,Other,47.62208,-122.35398,1962,1,1,0,91213,Other,65000.0,NotUsed,0.0,NotUsed,0.0,,8181881.0,344.2,True,True,False,100.0,0.0,71.26177189654983,0.0,0.0,0.0,0.0,1.0,0.0
64,106,Other,47.62208,-122.35398,1938,1,5,0,396085,Other,278500.0,NotUsed,0.0,NotUsed,0.0,,21257836.0,804.2,True,True,False,100.0,0.0,70.31319035055607,0.0,0.0,0.0,0.0,1.0,0.0
65,107,Large Office,47.62112,-122.33629,2010,1,12,0,571329,Office,598801.0,Parking,310699.0,Other,26203.0,91.0,40153432.0,617.52,False,True,True,100.0,0.0,104.8084378702989,54.38180102882927,4.586324166986097,0.0,1.0,0.0,0.0
66,110,Other,47.62395,-122.35077,1962,1,2,0,52000,Other,52000.0,NotUsed,0.0,NotUsed,0.0,,2682242.75,101.83,True,True,False,100.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0
67,111,Other,47.62395,-122.35077,1928,1,1,0,60696,Other,108000.0,NotUsed,0.0,NotUsed,0.0,,875943.3125,6.11,False,True,False,100.0,0.0,177.93594306049823,0.0,0.0,0.0,0.0,1.0,0.0
68,112,Other,47.62395,-122.35143,1928,1,2,0,262048,Other,296000.0,NotUsed,0.0,NotUsed,0.0,,20823520.0,490.73,True,True,False,100.0,0.0,112.9564049334473,0.0,0.0,0.0,0.0,1.0,0.0
69,113,Small- and Mid-Sized Office,47.62391,-122.34837,1986,1,2,2352,63888,Office,45900.0,Data Center,5181.0,Distribution Center,4551.0,,4192107.75,29.04,False,True,False,96.44927536231884,3.550724637681159,71.84447783621337,8.109504132231406,7.123403456048084,0.0,1.0,0.0,0.0
70,114,Large Office,47.62419,-122.34443,2010,1,6,303707,616891,Office,729584.0,Parking,185014.0,Other,6000.0,93.0,38105108.0,674.09,False,True,True,67.00981318664607,32.99018681335393,118.26789497658419,29.99135989988507,0.9726191498984423,0.0,1.0,0.0,0.0
71,115,Small- and Mid-Sized Office,47.62053,-122.35842,1970,1,4,25930,50283,Office,48546.0,Parking,21454.0,Other,2406.0,68.0,3647345.75,48.76,False,True,True,65.97693306916143,34.023066930838574,96.54555217469125,42.666507567169816,4.784917367698824,0.0,1.0,0.0,0.0
72,116,Hotel,47.62291,-122.35708,2002,1,6,36934,59976,Hotel,59976.0,Parking,36934.0,NotUsed,0.0,56.0,5274523.0,152.14,False,True,True,61.88835001547828,38.11164998452172,100.0,61.581299186341205,0.0,0.0,1.0,0.0,0.0
73,117,Hotel,47.65772,-122.31756,1962,2,4,0,50017,Hotel,50017.0,Swimming Pool,0.0,NotUsed,0.0,53.0,5528580.5,191.2,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
74,119,K-12 School,47.62548,-122.30828,1923,1,3,0,67743,K-12 School,67743.0,NotUsed,0.0,NotUsed,0.0,34.0,3036464.0,78.85,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
75,120,K-12 School,47.62644,-122.30429,1908,1,6,0,194104,K-12 School,194104.0,NotUsed,0.0,NotUsed,0.0,100.0,7204080.0,243.23,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
76,121,Small- and Mid-Sized Office,47.58408,-122.30125,2003,1,3,35752,63681,Office,63681.0,Parking,35752.0,NotUsed,0.0,63.0,4980737.5,34.14,False,True,False,64.04413021833798,35.955869781662024,100.0,56.14233444826557,0.0,0.0,1.0,0.0,0.0
77,131,Other,47.67524,-122.31534,1941,1,4,0,56521,Other,49000.0,NotUsed,0.0,NotUsed,0.0,,6367210.0,44.32,False,True,False,100.0,0.0,86.69344137577184,0.0,0.0,0.0,1.0,0.0,0.0
78,132,Other,47.67559,-122.31769,1929,1,2,0,206934,Other,119146.0,Parking,0.0,NotUsed,0.0,,4384625.5,133.58,False,True,True,100.0,0.0,57.576811930373935,0.0,0.0,0.0,1.0,0.0,0.0
79,136,Hotel,47.73141,-122.3458,2001,1,4,0,51390,Hotel,51390.0,Parking,0.0,NotUsed,0.0,89.0,3616214.0,127.29,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
80,138,K-12 School,47.7257,-122.33684,1959,1,1,0,245587,K-12 School,245587.0,NotUsed,0.0,NotUsed,0.0,92.0,12870916.0,443.73,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
81,139,Hotel,47.72551,-122.3423,2002,1,3,0,69138,Hotel,70609.0,NotUsed,0.0,NotUsed,0.0,78.0,3323400.5,89.02,False,True,True,100.0,0.0,102.12762880037027,0.0,0.0,0.0,1.0,0.0,0.0
82,144,Hotel,47.6048,-122.3368,1904,1,5,0,190980,Hotel,190980.0,Parking,19051.0,NotUsed,0.0,98.0,6505995.0,142.39,False,True,True,100.0,0.0,100.0,9.975390093203476,0.0,0.0,1.0,0.0,0.0
83,145,Other,47.60804,-122.3367,1998,1,6,0,284100,Other - Entertainment/Public Assembly,189750.0,NotUsed,0.0,NotUsed,0.0,,14881950.0,429.12,True,True,True,100.0,0.0,66.78986272439282,0.0,0.0,0.0,0.0,1.0,0.0
84,147,Hospital,47.66737,-122.37956,1954,4,5,0,285333,Hospital (General Medical & Surgical),302661.0,Parking,148865.0,NotUsed,0.0,14.0,47602720.0,1990.5,False,True,True,100.0,0.0,106.07290429077604,52.172374033147236,0.0,0.0,1.0,0.0,0.0
85,163,Other,47.60112,-122.32785,2006,1,4,0,61156,Other,42755.0,Office,29219.0,NotUsed,0.0,,9550716.0,176.75,False,True,True,100.0,0.0,69.91137419059454,47.777814114723,0.0,0.0,0.0,1.0,0.0
86,167,Other,47.59809,-122.32283,1910,1,4,13820,59000,Museum,58000.0,NotUsed,0.0,NotUsed,0.0,,2095175.25,46.26,False,True,True,81.02169733589673,18.978302664103268,98.30508474576271,0.0,0.0,0.0,1.0,0.0,0.0
87,168,Hotel,47.62614,-122.3467,1996,1,4,14200,148022,Hotel,113702.0,Parking,32692.0,NotUsed,0.0,76.0,8016521.0,228.4,False,True,True,91.24656335145664,8.753436648543355,76.81425734012511,22.085906149085947,0.0,0.0,1.0,0.0,0.0
88,170,University,47.61495,-122.32177,1915,1,3,0,63330,College/University,64820.0,NotUsed,0.0,NotUsed,0.0,,3284214.5,74.33,False,True,True,100.0,0.0,102.35275540817938,0.0,0.0,0.0,1.0,0.0,0.0
89,172,University,47.547,-122.35307,1970,27,2,0,441071,College/University,483000.0,NotUsed,0.0,NotUsed,0.0,,41151732.0,866.23,False,True,True,100.0,0.0,109.50617927725922,0.0,0.0,1.0,0.0,0.0,0.0
90,173,Small- and Mid-Sized Office,47.67828,-122.26456,2002,1,2,0,96300,Office,92300.0,Data Center,4944.0,NotUsed,0.0,,16274449.0,222.02,False,True,True,100.0,0.0,95.84631360332295,5.133956386292835,0.0,0.0,1.0,0.0,0.0
91,174,Other,47.59545,-122.32146,1950,1,1,0,67356,"Repair Services (Vehicle, Shoe, Locksmith, etc)",68359.0,NotUsed,0.0,NotUsed,0.0,,8086930.5,204.08,False,True,True,100.0,0.0,101.48910267830631,0.0,0.0,0.0,0.0,1.0,0.0
92,179,Small- and Mid-Sized Office,47.53827,-122.28406,1958,1,1,0,54765,Office,25765.0,Other,25000.0,NotUsed,0.0,,4503671.5,61.21,False,True,True,100.0,0.0,47.04647128640555,45.649593718615904,0.0,0.0,1.0,0.0,0.0
93,180,Other,47.53722,-122.284,2009,1,5,0,89821,Other - Lodging/Residential,46483.0,Office,37938.0,Food Service,4579.0,,2220796.5,100.46,False,True,True,100.0,0.0,51.750704178310194,42.23733870698389,5.097916968192293,0.0,1.0,0.0,0.0
94,182,University,47.65147,-122.36122,1980,1,2,0,52611,College/University,52611.0,NotUsed,0.0,NotUsed,0.0,,4390158.0,104.26,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
95,183,Residence Hall,47.65068,-122.36331,2001,1,4,37500,102100,Residence Hall/Dormitory,135520.0,NotUsed,0.0,NotUsed,0.0,89.0,4800620.5,129.39,False,True,True,73.13753581661891,26.86246418338109,132.73261508325172,0.0,0.0,0.0,1.0,0.0,0.0
96,185,K-12 School,47.70763,-122.29453,2011,1,2,0,236758,K-12 School,238550.0,Parking,0.0,NotUsed,0.0,96.0,9287467.0,222.78,False,True,True,100.0,0.0,100.75689100262716,0.0,0.0,0.0,0.0,0.0,0.0
97,187,Other,47.60462,-122.31549,1971,3,6,0,250981,Other,137565.0,Courthouse,78357.0,NotUsed,0.0,,14196194.0,422.39,True,True,True,100.0,0.0,54.81092194229842,31.22029157585634,0.0,0.0,1.0,0.0,0.0
98,338,Other,47.61598,-122.33448,2004,1,11,68432,230638,Other,250000.0,NotUsed,0.0,NotUsed,0.0,,66000296.0,2055.82,False,True,True,77.11840037449427,22.881599625505736,108.39497394184826,0.0,0.0,0.0,1.0,0.0,0.0
99,190,Small- and Mid-Sized Office,47.536,-122.31768,2007,1,3,0,64015,Office,30000.0,Non-Refrigerated Warehouse,15000.0,Other - Services,9015.0,21.0,3375016.25,49.58,False,True,True,100.0,0.0,46.8640162461923,23.43200812309615,14.082636881980786,0.0,1.0,0.0,0.0
100,194,Retail Store,47.70759,-122.3255,1951,1,1,0,530039,Retail Store,505103.0,Restaurant,24936.0,NotUsed,0.0,98.0,28763498.0,723.47,False,True,True,100.0,0.0,95.29544052418784,4.704559475812157,0.0,0.0,1.0,0.0,0.0
101,195,Other,47.7066,-122.321,1964,1,3,0,54224,Other/Specialty Hospital,47012.0,NotUsed,0.0,NotUsed,0.0,,7668810.0,231.53,False,True,True,100.0,0.0,86.69961640601947,0.0,0.0,0.0,1.0,0.0,0.0
102,197,Retail Store,47.70619,-122.32586,1965,1,4,0,124342,Retail Store,122000.0,NotUsed,0.0,NotUsed,0.0,76.0,8729918.0,66.3,False,True,True,100.0,0.0,98.11648517797687,0.0,0.0,0.0,1.0,0.0,0.0
103,198,Hospital,47.66231,-122.28146,1953,6,10,0,879000,Hospital (General Medical & Surgical),879000.0,NotUsed,0.0,NotUsed,0.0,10.0,257764208.0,8145.52,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
104,200,Other,47.70956,-122.3345,1996,1,3,0,55442,Financial Office,28636.0,Parking,15385.0,Medical Office,8644.0,72.0,3313397.0,83.7,False,True,True,100.0,0.0,51.65037336315429,27.749720428555968,15.591068143284874,0.0,1.0,0.0,0.0
105,209,Self-Storage Facility,47.61233,-122.3171,1910,1,5,0,84870,Self-Storage Facility,85521.0,NotUsed,0.0,NotUsed,0.0,,1617801.25,51.11,False,True,True,100.0,0.0,100.76705549664192,0.0,0.0,0.0,1.0,0.0,0.0
106,211,University,47.69936,-122.33401,1970,11,2,111625,582447,College/University,667335.0,NotUsed,0.0,NotUsed,0.0,,37410800.0,362.82,False,True,True,83.91737456632741,16.082625433672586,114.574373290617,0.0,0.0,1.0,0.0,0.0,0.0
107,215,Warehouse,47.55152,-122.31869,1904,1,4,0,114297,Non-Refrigerated Warehouse,114297.0,NotUsed,0.0,NotUsed,0.0,61.0,2415462.5,69.44,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
108,220,Warehouse,47.55901,-122.33328,1937,1,1,0,234144,Non-Refrigerated Warehouse,234144.0,NotUsed,0.0,NotUsed,0.0,87.0,7874958.5,297.43,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
109,223,Retail Store,47.52254,-122.36627,1966,1,1,0,64984,Retail Store,65425.0,NotUsed,0.0,NotUsed,0.0,72.0,3016373.5,35.78,False,True,True,100.0,0.0,100.67862858549798,0.0,0.0,0.0,1.0,0.0,0.0
110,224,Retail Store,47.52254,-122.36627,1965,1,1,0,67745,Retail Store,67782.0,NotUsed,0.0,NotUsed,0.0,37.0,9589728.0,369.14,False,True,True,100.0,0.0,100.05461657686914,0.0,0.0,0.0,1.0,0.0,0.0
111,225,K-12 School,47.52915,-122.36511,2010,1,2,0,367884,K-12 School,367884.0,NotUsed,0.0,NotUsed,0.0,97.0,13279344.0,272.85,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
112,228,Other,47.67767,-122.39631,1973,1,3,0,56000,Other,56000.0,NotUsed,0.0,NotUsed,0.0,,2088978.125,59.34,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
113,230,Self-Storage Facility,47.54508,-122.37737,1969,1,2,0,52088,Self-Storage Facility,52088.0,NotUsed,0.0,NotUsed,0.0,,1576122.875,48.99,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
114,232,Hotel,47.62972,-122.32906,1998,1,5,30000,93920,Hotel,123920.0,Parking,30000.0,Swimming Pool,0.0,79.0,9676783.0,309.6,False,True,True,75.79083279535185,24.20916720464816,131.9420783645656,31.94207836456559,0.0,0.0,1.0,0.0,0.0
115,233,Other,47.62759,-122.33661,1900,1,1,0,50000,Museum,43000.0,NotUsed,0.0,NotUsed,0.0,,7942537.5,225.69,False,True,True,100.0,0.0,86.0,0.0,0.0,0.0,0.0,1.0,0.0
116,234,Warehouse,47.62591,-122.34084,1926,1,2,0,50292,Non-Refrigerated Warehouse,42345.0,Residence Hall/Dormitory,5000.0,Office,4730.0,,430473.6875,3.0,False,True,False,100.0,0.0,84.19828203292771,9.941939075797343,9.405074365704287,0.0,0.0,1.0,0.0
117,235,Hotel,47.62782,-122.34045,1998,1,7,54341,153315,Hotel,141591.0,NotUsed,0.0,NotUsed,0.0,76.0,11754087.0,338.16,False,True,True,73.83124012790384,26.16875987209616,92.3529987281088,0.0,0.0,0.0,1.0,0.0,0.0
118,238,Small- and Mid-Sized Office,47.70044,-122.34136,1957,1,2,0,91130,Office,57968.0,Distribution Center,32881.0,Parking,11850.0,,10005492.0,175.77,False,True,True,100.0,0.0,63.61022714803028,36.08142214418962,13.003401733786898,0.0,0.0,1.0,0.0
119,241,Hotel,47.70916,-122.33216,1968,1,4,0,64893,Hotel,64893.0,NotUsed,0.0,NotUsed,0.0,70.0,6211749.5,208.26,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
120,244,Small- and Mid-Sized Office,47.60105,-122.33518,1900,1,3,0,44558,Office,34416.0,Self-Storage Facility,7672.0,Restaurant,2470.0,78.0,1722053.0,28.27,False,True,True,100.0,0.0,77.23865523587234,17.218007989586606,5.543336774541047,0.0,1.0,0.0,0.0
121,245,Other,47.59544,-122.33159,1999,1,6,327680,1258280,Other - Entertainment/Public Assembly,1585960.0,Parking,0.0,NotUsed,0.0,,62160304.0,892.63,False,True,True,79.33869706676083,20.661302933239174,126.04189846457068,0.0,0.0,0.0,1.0,0.0,0.0
122,247,Distribution Center,47.57199,-122.32811,1924,1,2,0,179161,Distribution Center,117476.0,Office,37321.0,Other,25543.0,,10168523.0,96.43,False,True,True,100.0,0.0,65.570073844196,20.830984421832877,14.257009058891166,0.0,0.0,1.0,0.0
123,248,Warehouse,47.57199,-122.32811,1965,1,2,0,58640,Non-Refrigerated Warehouse,40831.0,Other - Services,16735.0,Office,11533.0,,4327563.5,27.39,False,True,False,100.0,0.0,69.62994542974079,28.538540245566168,19.667462482946792,0.0,0.0,1.0,0.0
124,249,Other,47.59085,-122.33354,1999,1,3,0,1172127,Other - Entertainment/Public Assembly,1172127.0,NotUsed,0.0,NotUsed,0.0,,57406988.0,1246.55,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
125,250,Hotel,47.59269,-122.33372,2005,1,9,14567,153882,Hotel,135006.0,Parking,20600.0,Food Service,9216.0,64.0,12871628.0,388.37,False,True,True,91.35227873124803,8.647721268751967,87.7334581042617,13.386880856760374,5.989004561937069,0.0,1.0,0.0,0.0
126,257,Warehouse,47.57507,-122.35747,1916,1,4,0,79600,Non-Refrigerated Warehouse,79600.0,NotUsed,0.0,NotUsed,0.0,34.0,2411402.25,16.81,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
127,261,Large Office,47.52429,-122.31234,1980,14,2,31874,302494,Office,240984.0,Laboratory,72963.0,Other - Utility,16766.0,,54136068.0,748.55,False,True,True,90.46738922384917,9.532610776150827,79.66571237776617,24.120478422712516,5.542589274498007,1.0,0.0,0.0,0.0
128,263,Other,47.70281,-122.32532,2008,1,6,335109,84739,Parking,335109.0,Movie Theater,65000.0,Medical Office,13567.0,,9238992.0,162.41,False,True,True,20.183256797698213,79.81674320230178,395.4601777221822,76.70612114846764,16.01033762494247,0.0,1.0,0.0,0.0
129,264,Mixed Use Property,47.6239,-122.35756,2002,1,4,0,110785,Multifamily Housing,58563.0,Supermarket/Grocery Store,48520.0,Parking,29839.0,,10864032.0,92.91,False,True,True,100.0,0.0,52.86184952836575,43.79654285327436,26.93415173534323,0.0,1.0,0.0,0.0
130,267,Hotel,47.61275,-122.3333,1999,1,30,0,934292,Hotel,495536.0,Parking,438756.0,Restaurant,49700.0,,66502836.0,1638.46,False,True,True,100.0,0.0,53.03866457167567,46.96133542832433,5.319536076515694,0.0,1.0,0.0,0.0
131,268,Hospital,47.60705,-122.30966,1990,6,5,0,597519,Hospital (General Medical & Surgical),601615.0,Parking,48607.0,NotUsed,0.0,34.0,147299056.0,4906.33,False,True,True,100.0,0.0,100.68550121418733,8.13480408154385,0.0,0.0,1.0,0.0,0.0
132,274,Warehouse,47.65097,-122.34227,1991,1,3,8161,67236,Non-Refrigerated Warehouse,67236.0,Parking,8161.0,NotUsed,0.0,91.0,571637.5,9.63,False,True,True,89.17596190829875,10.824038091701262,100.0,12.137842822297578,0.0,0.0,1.0,0.0,0.0
133,276,Hospital,47.60399,-122.32377,2000,9,8,0,1158691,Hospital (General Medical & Surgical),1350182.0,Parking,387651.0,NotUsed,0.0,29.0,296671744.0,10734.57,True,True,True,100.0,0.0,116.52649412138352,33.455942956318815,0.0,0.0,1.0,0.0,0.0
134,278,Senior Care Community,47.59626,-122.3218,1999,1,5,12611,90185,Senior Care Community,55259.0,Medical Office,40091.0,K-12 School,3231.0,,10281401.0,193.94,False,True,True,87.73201291879062,12.267987081209386,61.2729389588069,44.45417752397849,3.5826356932971115,0.0,1.0,0.0,0.0
135,281,K-12 School,47.66568,-122.31368,1928,1,2,0,55653,K-12 School,55500.0,NotUsed,0.0,NotUsed,0.0,98.0,1597907.25,72.88,False,True,True,100.0,0.0,99.725082205811,0.0,0.0,0.0,1.0,0.0,0.0
136,282,Hotel,47.66151,-122.31457,1931,1,16,0,106860,Hotel,106860.0,NotUsed,0.0,NotUsed,0.0,49.0,12616417.0,469.57,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
137,283,Small- and Mid-Sized Office,47.71895,-122.29475,1972,1,5,0,50759,Office,47079.0,Restaurant,3680.0,NotUsed,0.0,62.0,3321734.0,49.09,False,True,True,100.0,0.0,92.75005417758427,7.24994582241573,0.0,0.0,1.0,0.0,0.0
138,284,Worship Facility,47.66182,-122.31113,1952,1,2,0,56772,Worship Facility,56772.0,NotUsed,0.0,NotUsed,0.0,46.0,2762805.5,84.57,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
139,285,Worship Facility,47.6626,-122.31164,1952,1,3,0,103000,Worship Facility,103000.0,NotUsed,0.0,NotUsed,0.0,42.0,5391782.0,149.93,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
140,293,Other,47.61103,-122.33238,1914,1,7,0,128766,Other - Entertainment/Public Assembly,109754.0,Other,12876.0,Office,6136.0,,6057410.0,57.21,False,True,True,100.0,0.0,85.23523290309554,9.99953403848842,4.765233058416041,0.0,1.0,0.0,0.0
141,294,Residence Hall,47.6079,-122.33266,1913,1,9,0,107572,Residence Hall/Dormitory,63934.0,Office,27143.0,Retail Store,10568.0,76.0,5879083.0,254.87,True,True,False,100.0,0.0,59.43368162718923,25.23240248391775,9.824117800171049,0.0,1.0,0.0,0.0
142,295,Other,47.60699,-122.33481,1955,1,15,0,230880,Other,203000.0,NotUsed,0.0,NotUsed,0.0,,61674856.0,433.6,False,True,False,100.0,0.0,87.92446292446293,0.0,0.0,0.0,1.0,0.0,0.0
143,302,Other,47.63965,-122.3783,1973,1,1,0,76086,Other,77810.0,NotUsed,0.0,NotUsed,0.0,,3576720.0,101.41,False,True,True,100.0,0.0,102.26585705648871,0.0,0.0,0.0,1.0,0.0,0.0
144,313,Medical Office,47.61972,-122.36033,1927,1,5,39000,151000,Medical Office,146741.0,Office,9805.0,NotUsed,0.0,1.0,28731502.0,661.04,False,True,True,79.47368421052632,20.526315789473685,97.1794701986755,6.493377483443709,0.0,0.0,1.0,0.0,0.0
145,314,Hotel,47.6124,-122.35075,1961,1,4,0,122309,Hotel,122309.0,NotUsed,0.0,NotUsed,0.0,8.0,26122018.0,1060.13,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
146,315,Other,47.61137,-122.34947,1995,4,3,0,215476,Other,217088.0,NotUsed,0.0,NotUsed,0.0,,24606366.0,639.39,False,True,True,100.0,0.0,100.7481111585513,0.0,0.0,1.0,0.0,0.0,0.0
147,316,Hotel,47.61069,-122.34653,2003,1,8,38800,215473,Hotel,277000.0,NotUsed,0.0,NotUsed,0.0,29.0,26831896.0,780.84,False,True,True,84.74081007421158,15.259189925788425,128.55438964510634,0.0,0.0,0.0,1.0,0.0,0.0
148,317,Other,47.60729,-122.34211,1980,1,2,0,69400,Other - Entertainment/Public Assembly,69400.0,NotUsed,0.0,NotUsed,0.0,,15230290.0,301.76,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0
149,318,Mixed Use Property,47.6041,-122.33958,1900,1,1,0,62900,Restaurant,32494.0,Other,29793.0,Retail Store,3384.300049,,10883874.0,377.27,False,True,True,100.0,0.0,51.65977742448331,47.36565977742448,5.380445228934817,0.0,1.0,0.0,0.0
150,319,Small- and Mid-Sized Office,47.60271,-122.33557,1914,1,4,0,56500,Office,33000.0,Retail Store,7000.0,NotUsed,0.0,98.0,1500938.5,44.22,True,True,False,100.0,0.0,58.4070796460177,12.389380530973451,0.0,0.0,1.0,0.0,0.0
151,320,Warehouse,47.59486,-122.32455,2008,1,4,0,203504,Non-Refrigerated Warehouse,159372.0,Other - Services,44132.0,NotUsed,0.0,72.0,3944732.0,26.39,False,True,False,100.0,0.0,78.31393977513956,21.686060224860444,0.0,0.0,1.0,0.0,0.0
152,322,Large Office,47.61757,-122.35122,1968,1,3,26731,74003,Office,100734.0,NotUsed,0.0,NotUsed,0.0,20.0,9892566.0,68.24,False,True,False,73.46377588500407,26.536224114995928,136.1215085874897,0.0,0.0,0.0,1.0,0.0,0.0
153,323,Small- and Mid-Sized Office,47.61703,-122.35012,1981,1,4,18504,59158,Office,62108.0,Parking,17570.0,NotUsed,0.0,57.0,5168686.5,68.19,False,True,True,76.17367567149958,23.826324328500426,104.986645931235,29.700125088745395,0.0,0.0,1.0,0.0,0.0
154,324,Large Office,47.61619,-122.34599,1978,1,12,21790,212210,Office,173786.0,Laboratory,29865.0,Parking,25373.0,39.0,18811322.0,149.27,False,True,True,90.6880341880342,9.311965811965813,81.89340747372886,14.073323594552566,11.956552471608312,0.0,1.0,0.0,0.0
155,326,Large Office,47.61217,-122.33694,1989,1,25,0,369996,Office,383942.0,Parking,127192.0,NotUsed,0.0,74.0,24755086.0,172.58,False,True,False,100.0,0.0,103.76922993762095,34.37658785500384,0.0,0.0,1.0,0.0,0.0
156,327,Retail Store,47.61229,-122.33629,1925,1,10,0,693450,Retail Store,361107.0,Office,332343.0,NotUsed,0.0,93.0,40037736.0,398.19,True,True,True,100.0,0.0,52.07397793640493,47.92602206359507,0.0,0.0,1.0,0.0,0.0
157,328,Large Office,47.61316,-122.3343,1976,1,33,0,791396,Office,622034.0,Parking,132465.0,Other,33110.0,89.0,42227404.0,313.3,False,True,True,100.0,0.0,78.59958857512548,16.738143735879383,4.183746190276423,0.0,1.0,0.0,0.0
